,Date,Site ID,County,value
202,2020-01-05,Seabrook Friendship Park,Harris,-10.234370501389522
203,2020-01-05,Tyler Airport Relocated,Smith,-6.173926758348303
204,2020-01-05,West Orange,Orange,-3.2297071996368887
205,2020-01-06,Ascarate Park SE,El Paso,-4.67915978309755
206,2020-01-06,Austin North Interstate 35,Travis,11.400063072973008
207,2020-01-06,Austin Northwest,Travis,-2.1557474334801707
208,2020-01-06,Beaumont Downtown,Jefferson,0.7936663968045465
209,2020-01-06,Calaveras Lake,Bexar,19.665809577126666
210,2020-01-06,Channelview,Harris,-8.368386733268386
211,2020-01-06,Clinton,Harris,5.0590881481084296
212,2020-01-06,Conroe Relocated,Montgomery,-2.8950953524738807
213,2020-01-06,Dallas LBJ Freeway,Dallas,11.046049378215052
214,2020-01-06,Dallas North #2,Dallas,2.9587840480509495
215,2020-01-06,Dallas Redbird Airport Executive,Dallas,-3.1865518069199528
216,2020-01-06,Denton Airport South,Denton,-4.500229491180956
217,2020-01-06,El Paso Chamizal,El Paso,-1.16386220276042
218,2020-01-06,El Paso UTEP,El Paso,2.910795959167224
219,2020-01-06,Fort Worth Northwest,Tarrant,0.032309893157233205
220,2020-01-06,Galveston 99th Street,Galveston,-8.86828373470112
221,2020-01-06,Grapevine Fairway,Tarrant,-7.57120281299985
222,2020-01-06,Greenville,Hunt,-4.27338649200093
223,2020-01-06,Hamshire,Jefferson,-2.9373265911107707
224,2020-01-06,Houston Aldine,Harris,-3.073498797534894
225,2020-01-06,Houston Bayland Park,Harris,-3.4054312212005495
226,2020-01-06,Houston Deer Park #2,Harris,-3.0138685765517845
227,2020-01-06,Houston East,Harris,-6.935117096926952
228,2020-01-06,Houston Southwest Freeway,Harris,1.6165577353027913
229,2020-01-06,Italy,Ellis,15.145956559943052
230,2020-01-06,Karnack,Harrison,2.9791716924763314
231,2020-01-06,Kaufman,Kaufman,4.965023338009761
232,2020-01-06,Lake Jackson,Brazoria,-13.511242153379353
233,2020-01-06,Lang,Harris,-6.898087367414595
234,2020-01-06,Longview,Gregg,-4.109698303681257
235,2020-01-06,Lynchburg Ferry,Harris,4.411350366815931
236,2020-01-06,Manvel Croix Park,Brazoria,0.39914441644550536
237,2020-01-06,Midlothian OFW,Ellis,11.448518083889605
238,2020-01-06,Nederland High School,Jefferson,-4.748685750624762
239,2020-01-06,Northwest Harris County,Harris,-1.00297686751437
240,2020-01-06,Park Place,Harris,-5.052948739898778
241,2020-01-06,San Antonio Interstate 35,Bexar,13.094628097233787
242,2020-01-06,San Antonio Northwest,Bexar,7.223649181031027
243,2020-01-06,Seabrook Friendship Park,Harris,-1.31474967947171
244,2020-01-06,Tyler Airport Relocated,Smith,-1.401115799444196
245,2020-01-06,West Orange,Orange,-4.687377747582092
246,2020-01-07,Ascarate Park SE,El Paso,8.682184813553896
247,2020-01-07,Austin North Interstate 35,Travis,12.290682251055202
248,2020-01-07,Austin Northwest,Travis,14.370795032273257
249,2020-01-07,Beaumont Downtown,Jefferson,6.892997903653866
250,2020-01-07,Calaveras Lake,Bexar,6.7698534127431
251,2020-01-07,Channelview,Harris,1.3134434037179155
252,2020-01-07,Clinton,Harris,11.070310065916647
253,2020-01-07,Conroe Relocated,Montgomery,3.176170400950772
254,2020-01-07,Dallas LBJ Freeway,Dallas,16.04160006314655
255,2020-01-07,Dallas North #2,Dallas,12.606510075448211
256,2020-01-07,Dallas Redbird Airport Executive,Dallas,-0.88933470438778
257,2020-01-07,Denton Airport South,Denton,7.5158754011869515
258,2020-01-07,El Paso Chamizal,El Paso,15.01552072663894
259,2020-01-07,El Paso UTEP,El Paso,14.283902808482292
260,2020-01-07,Fort Worth Northwest,Tarrant,20.400803043842174
261,2020-01-07,Galveston 99th Street,Galveston,0.15545325160025225
262,2020-01-07,Grapevine Fairway,Tarrant,24.77599718700015
263,2020-01-07,Greenville,Hunt,13.144476521697703
264,2020-01-07,Hamshire,Jefferson,13.275574006009002
265,2020-01-07,Houston Aldine,Harris,5.345509421643186
266,2020-01-07,Houston Bayland Park,Harris,11.491237271950137
267,2020-01-07,Houston Deer Park #2,Harris,11.790010875503013
268,2020-01-07,Houston East,Harris,8.30221988937442
269,2020-01-07,Houston Southwest Freeway,Harris,11.384053625713737
270,2020-01-07,Italy,Ellis,9.978044231175927
271,2020-01-07,Karnack,Harrison,6.956968952750306
272,2020-01-07,Kaufman,Kaufman,8.145637036639897
273,2020-01-07,Lake Jackson,Brazoria,-4.8939439011356125
274,2020-01-07,Lang,Harris,5.8737811257360875
275,2020-01-07,Longview,Gregg,6.986181148373538
276,2020-01-07,Lynchburg Ferry,Harris,4.690824339418668
277,2020-01-07,Manvel Croix Park,Brazoria,7.6874622246646815
278,2020-01-07,Midlothian OFW,Ellis,10.133405755122483
279,2020-01-07,Nederland High School,Jefferson,23.77156630416976
280,2020-01-07,Northwest Harris County,Harris,2.6723327215267307
281,2020-01-07,Park Place,Harris,10.270634821745066
282,2020-01-07,San Antonio Interstate 35,Bexar,6.667581521891318
283,2020-01-07,San Antonio Northwest,Bexar,14.379331372811848
284,2020-01-07,Seabrook Friendship Park,Harris,8.212728676692672
285,2020-01-07,Tyler Airport Relocated,Smith,2.0778102279530675
286,2020-01-07,West Orange,Orange,12.56345581406174
287,2020-01-08,Ascarate Park SE,El Paso,7.706597903356027
288,2020-01-08,Austin North Interstate 35,Travis,6.539284990781226
289,2020-01-08,Austin Northwest,Travis,19.112219689807496
290,2020-01-08,Beaumont Downtown,Jefferson,11.660252698174409
291,2020-01-08,Calaveras Lake,Bexar,-1.0837465872568952
292,2020-01-08,Channelview,Harris,8.41490093796449
293,2020-01-08,Clinton,Harris,11.932118285094727
294,2020-01-08,Conroe Relocated,Montgomery,-1.155730968912236
