,Date,Site ID,County,value
222,2020-01-07,El Paso Chamizal,El Paso,-3.2109555998375567
223,2020-01-07,El Paso UTEP,El Paso,-0.7474073592531987
224,2020-01-07,Galveston 99th Street,Galveston,1.013664777333961
225,2020-01-07,Hamshire,Jefferson,1.7939983865535485
226,2020-01-07,Haws Athletic Center,Tarrant,-2.531112863278789
227,2020-01-07,Houston Aldine,Harris,-0.5505902863785312
228,2020-01-07,Houston Deer Park #2,Harris,-1.229130752069377
229,2020-01-07,Houston East,Harris,1.0375933198700178
230,2020-01-07,Isla Blanca Park,Cameron,0.7030750807894606
231,2020-01-07,Karnack,Harrison,2.149796284779012
232,2020-01-07,Kaufman,Kaufman,10.824322578166186
233,2020-01-07,Midlothian OFW,Ellis,1.8533061368314208
234,2020-01-07,Mission,Hidalgo,-0.6010045122971892
235,2020-01-07,National Seashore,Kleberg,1.2728180608053545
236,2020-01-07,Odessa Gonzales,Ector,-1.5754446973786225
237,2020-01-07,Old Hwy 90,Bexar,-1.6873231140182279
238,2020-01-07,Palo Alto,Bexar,-3.5704702249148843
239,2020-01-07,Port Arthur Memorial School,Jefferson,-1.714694115159034
240,2020-01-07,San Antonio Northwest,Bexar,-2.9449363975789886
241,2020-01-07,Seabrook Friendship Park,Harris,0.9389942382978642
242,2020-01-07,Socorro Hueco,El Paso,-2.201461127940256
243,2020-01-07,Waco Mazanec,McLennan,-2.6532306508808015
244,2020-01-07,World Trade Bridge,Webb,-2.071497394641603
245,2020-01-08,Amarillo A&M,Potter,-0.29149810619937977
246,2020-01-08,Ascarate Park SE,El Paso,-1.0750568935474476
247,2020-01-08,Austin Webberville Rd,Travis,3.3033398933260276
248,2020-01-08,Baytown,Harris,2.5664005360009874
249,2020-01-08,Brownsville,Cameron,1.1677927255570104
250,2020-01-08,Calaveras Lake,Bexar,1.3875380073690877
251,2020-01-08,Clinton,Harris,4.446442872184845
252,2020-01-08,Conroe Relocated,Montgomery,1.71210665699612
253,2020-01-08,Corsicana Airport,Navarro,4.7105293685047664
254,2020-01-08,Dallas Hinton,Dallas,-1.4618020256041406
255,2020-01-08,Denton Airport South,Denton,1.3465983537547235
256,2020-01-08,Dona Park,Nueces,0.2225067386596944
257,2020-01-08,Eagle Pass,Maverick,-0.07572198155048149
258,2020-01-08,El Paso Chamizal,El Paso,1.2015959983359608
259,2020-01-08,El Paso UTEP,El Paso,-2.4422785921299113
260,2020-01-08,Galveston 99th Street,Galveston,1.1762236814435507
261,2020-01-08,Hamshire,Jefferson,2.4925520494481272
262,2020-01-08,Haws Athletic Center,Tarrant,-0.9508498495801598
263,2020-01-08,Houston Aldine,Harris,5.933102864306404
264,2020-01-08,Houston Deer Park #2,Harris,1.755101211400941
265,2020-01-08,Houston East,Harris,2.3409357856234454
266,2020-01-08,Isla Blanca Park,Cameron,3.9068136176312187
267,2020-01-08,Karnack,Harrison,27.84033327108039
268,2020-01-08,Kaufman,Kaufman,9.480322578166184
269,2020-01-08,Midlothian OFW,Ellis,1.323404766968407
270,2020-01-08,Mission,Hidalgo,-1.7631749841388942
271,2020-01-08,National Seashore,Kleberg,0.39896450512713777
272,2020-01-08,Odessa Gonzales,Ector,0.17650238883685
273,2020-01-08,Old Hwy 90,Bexar,3.013433050365336
274,2020-01-08,Palo Alto,Bexar,0.6251914189207337
275,2020-01-08,Port Arthur Memorial School,Jefferson,0.5490647889505542
