,date,CNTY_NM,xco2
7890,2019-07-04,Zapata,406.33604285398087
7891,2019-07-04,Zavala,405.6290665175766
7892,2019-07-06,Bee,411.5617689590349
7893,2019-07-06,Blanco,408.22313143871725
7894,2019-07-06,Brown,406.92048919895154
7895,2019-07-06,Burnet,409.70920911058784
7896,2019-07-06,Cameron,410.4598903925055
7897,2019-07-06,Comal,407.23167684128777
7898,2019-07-06,Comanche,407.12920188546013
7899,2019-07-06,Eastland,407.3983525065991
7900,2019-07-06,Guadalupe,406.9082539953182
7901,2019-07-06,Hardeman,411.20041829631907
7902,2019-07-06,Hays,407.58614872734495
7903,2019-07-06,Kleberg,408.1158009025135
7904,2019-07-06,Lampasas,408.23535470967636
7905,2019-07-06,Llano,410.08623416668604
7906,2019-07-06,Mills,407.14416295310576
7907,2019-07-06,San Saba,408.68819286558954
7908,2019-07-06,Stephens,407.10033100171415
7909,2019-07-06,Throckmorton,409.7857812526994
7910,2019-07-06,Wilbarger,410.96764010833385
7911,2019-07-06,Willacy,409.30854932715494
7912,2019-07-06,Wilson,409.4130708836019
7913,2019-07-08,Bowie,407.09175316252464
7914,2019-07-08,Cass,406.1390645802021
7915,2019-07-08,Harrison,407.237645049463
7916,2019-07-08,Newton,404.98901362298056
7917,2019-07-08,Sabine,406.8133571455556
7918,2019-07-08,Shelby,407.0675189350135
7919,2019-07-09,El Paso,410.35420821741394
7920,2019-07-11,Castro,407.0847503452072
7921,2019-07-11,Crockett,405.9905224328924
7922,2019-07-11,Dallam,408.4015954911375
7923,2019-07-11,Dawson,409.7826933598538
7924,2019-07-11,Deaf Smith,409.6267596145885
7925,2019-07-11,Glasscock,407.0940268287682
7926,2019-07-11,Hartley,408.27288249528954
7927,2019-07-11,Hockley,407.4258516387393
7928,2019-07-11,Lamb,408.1754590265964
7929,2019-07-11,Martin,407.2433234458523
7930,2019-07-11,Midland,407.0047028910588
