Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/22/2019,AQS,483031028,1,3,ug/m3 LC,13,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
1/23/2019,AQS,483031028,1,2.2,ug/m3 LC,9,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
1/24/2019,AQS,483031028,1,0.5,ug/m3 LC,2,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
1/25/2019,AQS,483031028,1,5.7,ug/m3 LC,24,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
1/26/2019,AQS,483031028,1,6,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
1/27/2019,AQS,483031028,1,1.6,ug/m3 LC,7,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
1/28/2019,AQS,483031028,1,1.3,ug/m3 LC,5,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
1/29/2019,AQS,483031028,1,0.8,ug/m3 LC,3,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/2/2019,AQS,483031028,1,5.7,ug/m3 LC,24,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/3/2019,AQS,483031028,1,4.3,ug/m3 LC,18,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/4/2019,AQS,483031028,1,3.2,ug/m3 LC,13,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/5/2019,AQS,483031028,1,2.7,ug/m3 LC,11,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/6/2019,AQS,483031028,1,8.2,ug/m3 LC,34,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/7/2019,AQS,483031028,1,2.6,ug/m3 LC,11,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/8/2019,AQS,483031028,1,1.3,ug/m3 LC,5,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/9/2019,AQS,483031028,1,1.9,ug/m3 LC,8,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/10/2019,AQS,483031028,1,7.6,ug/m3 LC,32,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/11/2019,AQS,483031028,1,10.5,ug/m3 LC,44,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/12/2019,AQS,483031028,1,3.2,ug/m3 LC,13,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/13/2019,AQS,483031028,1,5.3,ug/m3 LC,22,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/14/2019,AQS,483031028,1,6.3,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/15/2019,AQS,483031028,1,5.2,ug/m3 LC,22,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/16/2019,AQS,483031028,1,10.1,ug/m3 LC,42,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/17/2019,AQS,483031028,1,2.8,ug/m3 LC,12,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/18/2019,AQS,483031028,1,2.4,ug/m3 LC,10,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/19/2019,AQS,483031028,1,7.5,ug/m3 LC,31,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/20/2019,AQS,483031028,1,4.6,ug/m3 LC,19,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/21/2019,AQS,483031028,1,2.8,ug/m3 LC,12,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/22/2019,AQS,483031028,1,3.4,ug/m3 LC,14,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/23/2019,AQS,483031028,1,3.6,ug/m3 LC,15,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/24/2019,AQS,483031028,1,1,ug/m3 LC,4,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/25/2019,AQS,483031028,1,6.2,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/26/2019,AQS,483031028,1,5.4,ug/m3 LC,23,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/27/2019,AQS,483031028,1,6.4,ug/m3 LC,27,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
2/28/2019,AQS,483031028,1,6.1,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/1/2019,AQS,483031028,1,8.2,ug/m3 LC,34,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/2/2019,AQS,483031028,1,14.9,ug/m3 LC,57,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/3/2019,AQS,483031028,1,2.6,ug/m3 LC,11,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/4/2019,AQS,483031028,1,0.4,ug/m3 LC,2,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/5/2019,AQS,483031028,1,2.2,ug/m3 LC,9,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/6/2019,AQS,483031028,1,4,ug/m3 LC,17,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/7/2019,AQS,483031028,1,6.5,ug/m3 LC,27,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/8/2019,AQS,483031028,1,6.3,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/16/2019,AQS,483031028,1,2.5,ug/m3 LC,10,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/17/2019,AQS,483031028,1,2.5,ug/m3 LC,10,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/18/2019,AQS,483031028,1,3.1,ug/m3 LC,13,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/19/2019,AQS,483031028,1,7.7,ug/m3 LC,32,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/20/2019,AQS,483031028,1,5.3,ug/m3 LC,22,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/21/2019,AQS,483031028,1,5.9,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/22/2019,AQS,483031028,1,6.2,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/23/2019,AQS,483031028,1,3.5,ug/m3 LC,15,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/24/2019,AQS,483031028,1,3,ug/m3 LC,13,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/25/2019,AQS,483031028,1,4.9,ug/m3 LC,20,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/26/2019,AQS,483031028,1,7.4,ug/m3 LC,31,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/27/2019,AQS,483031028,1,9,ug/m3 LC,38,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/28/2019,AQS,483031028,1,11.8,ug/m3 LC,49,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/29/2019,AQS,483031028,1,9.4,ug/m3 LC,39,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/30/2019,AQS,483031028,1,1.3,ug/m3 LC,5,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
3/31/2019,AQS,483031028,1,2.2,ug/m3 LC,9,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/1/2019,AQS,483031028,1,3.7,ug/m3 LC,15,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/4/2019,AQS,483031028,1,3.5,ug/m3 LC,15,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/5/2019,AQS,483031028,1,5.3,ug/m3 LC,22,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/6/2019,AQS,483031028,1,5.5,ug/m3 LC,23,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/7/2019,AQS,483031028,1,4.1,ug/m3 LC,17,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/8/2019,AQS,483031028,1,6.5,ug/m3 LC,27,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/9/2019,AQS,483031028,1,5.9,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/10/2019,AQS,483031028,1,36.2,ug/m3 LC,103,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/11/2019,AQS,483031028,1,0.7,ug/m3 LC,3,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/12/2019,AQS,483031028,1,1.6,ug/m3 LC,7,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/13/2019,AQS,483031028,1,7,ug/m3 LC,29,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/14/2019,AQS,483031028,1,10.6,ug/m3 LC,44,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/15/2019,AQS,483031028,1,5.9,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/16/2019,AQS,483031028,1,8.8,ug/m3 LC,37,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/17/2019,AQS,483031028,1,7.2,ug/m3 LC,30,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/18/2019,AQS,483031028,1,1.4,ug/m3 LC,6,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/19/2019,AQS,483031028,1,2.5,ug/m3 LC,10,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/20/2019,AQS,483031028,1,6.7,ug/m3 LC,28,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/21/2019,AQS,483031028,1,4.4,ug/m3 LC,18,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/22/2019,AQS,483031028,1,5.7,ug/m3 LC,24,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/23/2019,AQS,483031028,1,2.9,ug/m3 LC,12,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/24/2019,AQS,483031028,1,4.9,ug/m3 LC,20,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/25/2019,AQS,483031028,1,4.8,ug/m3 LC,20,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/26/2019,AQS,483031028,1,5.5,ug/m3 LC,23,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/27/2019,AQS,483031028,1,7,ug/m3 LC,29,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/28/2019,AQS,483031028,1,7.5,ug/m3 LC,31,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/29/2019,AQS,483031028,1,8.2,ug/m3 LC,34,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
4/30/2019,AQS,483031028,1,8.5,ug/m3 LC,35,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/1/2019,AQS,483031028,1,7.2,ug/m3 LC,30,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/2/2019,AQS,483031028,1,6.2,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/3/2019,AQS,483031028,1,5.2,ug/m3 LC,22,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/4/2019,AQS,483031028,1,2.9,ug/m3 LC,12,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/5/2019,AQS,483031028,1,7.2,ug/m3 LC,30,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/6/2019,AQS,483031028,1,6.2,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/7/2019,AQS,483031028,1,9.3,ug/m3 LC,39,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/8/2019,AQS,483031028,1,6,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/9/2019,AQS,483031028,1,1.5,ug/m3 LC,6,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/10/2019,AQS,483031028,1,0.6,ug/m3 LC,3,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/11/2019,AQS,483031028,1,2.1,ug/m3 LC,9,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/12/2019,AQS,483031028,1,6.4,ug/m3 LC,27,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/13/2019,AQS,483031028,1,5,ug/m3 LC,21,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/14/2019,AQS,483031028,1,5.8,ug/m3 LC,24,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/15/2019,AQS,483031028,1,9.6,ug/m3 LC,40,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/16/2019,AQS,483031028,1,11.6,ug/m3 LC,48,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/17/2019,AQS,483031028,1,11.2,ug/m3 LC,47,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/18/2019,AQS,483031028,1,6.8,ug/m3 LC,28,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/19/2019,AQS,483031028,1,2,ug/m3 LC,8,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/20/2019,AQS,483031028,1,12.9,ug/m3 LC,53,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/21/2019,AQS,483031028,1,6.9,ug/m3 LC,29,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/22/2019,AQS,483031028,1,11.2,ug/m3 LC,47,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/23/2019,AQS,483031028,1,26.6,ug/m3 LC,81,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/24/2019,AQS,483031028,1,12.7,ug/m3 LC,52,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/25/2019,AQS,483031028,1,13,ug/m3 LC,53,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/26/2019,AQS,483031028,1,10.3,ug/m3 LC,43,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/27/2019,AQS,483031028,1,13.5,ug/m3 LC,54,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/28/2019,AQS,483031028,1,6.3,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/29/2019,AQS,483031028,1,5,ug/m3 LC,21,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/30/2019,AQS,483031028,1,3.5,ug/m3 LC,15,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
5/31/2019,AQS,483031028,1,6.5,ug/m3 LC,27,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/1/2019,AQS,483031028,1,8.6,ug/m3 LC,36,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/2/2019,AQS,483031028,1,3.6,ug/m3 LC,15,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/3/2019,AQS,483031028,1,5.1,ug/m3 LC,21,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/4/2019,AQS,483031028,1,5,ug/m3 LC,21,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/5/2019,AQS,483031028,1,5.4,ug/m3 LC,23,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/6/2019,AQS,483031028,1,4.2,ug/m3 LC,18,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/7/2019,AQS,483031028,1,6.1,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/8/2019,AQS,483031028,1,6.2,ug/m3 LC,26,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/9/2019,AQS,483031028,1,5.5,ug/m3 LC,23,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/10/2019,AQS,483031028,1,3.4,ug/m3 LC,14,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/11/2019,AQS,483031028,1,6.8,ug/m3 LC,28,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/12/2019,AQS,483031028,1,3.2,ug/m3 LC,13,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/13/2019,AQS,483031028,1,6,ug/m3 LC,25,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/14/2019,AQS,483031028,1,11.2,ug/m3 LC,47,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/15/2019,AQS,483031028,1,9.5,ug/m3 LC,40,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/16/2019,AQS,483031028,1,5.1,ug/m3 LC,21,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
6/17/2019,AQS,483031028,1,4.4,ug/m3 LC,18,Lubbock 12th Street,1,100,88101,PM2.5 - Local Conditions,31180,"Lubbock, TX",48,Texas,303,Lubbock,33.58553,-101.78698
