,Date,Value,Latitude,Longitude,Variable,County,Site ID
225,2020-02-07,0.039,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
226,2020-02-08,0.040999999999999995,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
227,2020-02-09,0.027999999999999997,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
228,2020-02-10,0.017,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
229,2020-02-11,0.017,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
230,2020-02-12,0.024,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
231,2020-02-13,0.027000000000000003,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
232,2020-02-14,0.032,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
233,2020-02-15,0.038,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
234,2020-02-16,0.038,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
235,2020-02-17,0.033,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
236,2020-02-18,0.028999999999999998,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
237,2020-02-19,0.02,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
238,2020-02-20,0.036000000000000004,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
239,2020-02-21,0.037000000000000005,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
240,2020-02-22,0.047,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
241,2020-02-23,0.028999999999999998,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
242,2020-02-24,0.04,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
243,2020-02-25,0.04,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
244,2020-02-26,0.038,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
245,2020-02-27,0.043,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
246,2020-02-28,0.048,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
247,2020-02-29,0.054000000000000006,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
248,2020-03-01,0.038,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
249,2020-03-02,0.033,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
250,2020-03-03,0.022000000000000002,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
251,2020-03-04,0.037000000000000005,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
252,2020-03-05,0.040999999999999995,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
253,2020-03-06,0.046,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
254,2020-03-07,0.036000000000000004,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
255,2020-03-08,0.042,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
256,2020-03-09,0.026000000000000002,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
257,2020-03-10,0.034,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
258,2020-03-11,0.037000000000000005,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
259,2020-03-12,0.039,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
260,2020-03-13,0.037000000000000005,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
261,2020-03-14,0.031,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
262,2020-03-15,0.012,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
263,2020-03-16,0.022000000000000002,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
264,2020-03-17,0.026000000000000002,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
265,2020-03-18,0.028999999999999998,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
266,2020-03-19,0.033,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
267,2020-03-20,0.021,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
268,2020-03-21,0.021,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
269,2020-03-22,0.009000000000000001,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
270,2020-03-23,0.025,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
271,2020-03-24,0.048,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
272,2020-03-25,0.057,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
273,2020-03-26,0.045,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
274,2020-03-28,0.05,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
275,2020-03-29,0.048,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
276,2020-03-30,0.022000000000000002,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
277,2020-03-31,0.042,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
278,2020-04-01,0.051,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
279,2020-04-02,0.035,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
280,2020-04-03,0.027999999999999997,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
281,2020-04-04,0.011000000000000001,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
282,2020-04-05,0.03,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
283,2020-04-06,0.036000000000000004,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
284,2020-04-07,0.036000000000000004,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
285,2020-04-08,0.040999999999999995,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
286,2020-04-09,0.035,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
287,2020-04-10,0.047,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
288,2020-04-11,0.038,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
289,2020-04-12,0.047,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
290,2020-04-13,0.042,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
291,2020-04-14,0.039,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
292,2020-04-15,0.046,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
293,2020-04-16,0.053,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
294,2020-04-17,0.037000000000000005,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
295,2020-04-18,0.03,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
296,2020-04-19,0.046,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
