,Date,Site ID,County,FIPS,Value
9821,2015-06-21,2,Harrison,48203,2.470605454545455
9822,2015-06-21,2003,Tarrant,48439,3.600045909090909
9823,2015-06-21,22,Jefferson,48245,-0.22990000000000002
9827,2015-06-21,3009,Tarrant,48439,4.5250604545454545
9829,2015-06-21,32,Bexar,48029,2.9681195000000002
9830,2015-06-21,34,Denton,48121,4.06207840909091
9831,2015-06-21,37,El Paso,48141,3.5835536363636367
9832,2015-06-21,416,Harris,48201,2.734080454545454
9833,2015-06-21,44,El Paso,48141,10.666070666666666
9834,2015-06-21,47,Harris,48201,4.125118181818182
9835,2015-06-21,5,Kaufman,48257,1.4118445454545456
9836,2015-06-21,55,El Paso,48141,4.407298636363636
9838,2015-06-21,56,Galveston,48167,1.364237083333333
9839,2015-06-21,59,Bexar,48029,1.4701263636363637
9840,2015-06-21,617,Harris,48201,9.148864999999999
9842,2015-06-21,628,Jefferson,48245,2.406933181818182
9844,2015-06-21,7,Smith,48423,-0.09043454545454546
9845,2015-06-21,75,Dallas,48113,3.0533250000000005
9846,2015-06-21,75,Tarrant,48439,0.8899768181818182
9848,2015-06-21,803,Harris,48201,7.840290000000001
9849,2015-06-21,87,Dallas,48113,1.3904988888888887
9850,2015-06-21,9,Jefferson,48245,2.3287950000000004
9851,2015-06-22,1,Gregg,48183,1.6616425000000001
9852,2015-06-22,1001,Orange,48361,2.6967120833333333
9853,2015-06-22,1002,Tarrant,48439,0.4485716666666666
9855,2015-06-22,1006,Hunt,48231,1.9477825000000004
9856,2015-06-22,101,Jefferson,48245,0.07923416666666667
9859,2015-06-22,102,Jefferson,48245,2.083546315789474
9862,2015-06-22,1035,Harris,48201,16.689125833333335
9863,2015-06-22,1035,Jefferson,48245,1.3186195833333336
9864,2015-06-22,1038,Wilson,48493,1.6779466666666665
9866,2015-06-22,1044,Ellis,48139,-1.1404416666666666
9868,2015-06-22,1051,Navarro,48349,-1.1425616666666667
9869,2015-06-22,1053,Tarrant,48439,13.71680359848485
9871,2015-06-22,1067,Dallas,48113,4.020197083333333
9872,2015-06-22,1068,Travis,48453,30.84802583333333
9874,2015-06-22,1070,Karnes,48255,-1.0105305303030307
9875,2015-06-22,1100,Orange,48361,3.3618041666666665
9878,2015-06-22,2,Harrison,48203,2.588448421052632
9879,2015-06-22,2003,Tarrant,48439,3.8053445833333335
9880,2015-06-22,22,Jefferson,48245,0.21448125
9884,2015-06-22,3009,Tarrant,48439,2.9626829166666666
9886,2015-06-22,32,Bexar,48029,3.2785650000000004
9887,2015-06-22,34,Denton,48121,3.2566606250000003
9888,2015-06-22,37,El Paso,48141,2.3542958333333335
9889,2015-06-22,416,Harris,48201,9.766479166666668
9890,2015-06-22,44,El Paso,48141,12.205973262411348
9891,2015-06-22,47,Harris,48201,9.481485000000001
9892,2015-06-22,5,Kaufman,48257,0.8241004166666666
9893,2015-06-22,55,El Paso,48141,2.4918466666666665
9895,2015-06-22,56,Galveston,48167,1.7972458333333332
9896,2015-06-22,59,Bexar,48029,2.12531375
9897,2015-06-22,617,Harris,48201,7.9144475000000005
9899,2015-06-22,628,Jefferson,48245,2.9314725
9901,2015-06-22,7,Smith,48423,0.30220041666666664
9902,2015-06-22,75,Dallas,48113,2.6060112500000003
9903,2015-06-22,75,Tarrant,48439,0.4798445833333333
9905,2015-06-22,803,Harris,48201,12.432393333333334
9906,2015-06-22,87,Dallas,48113,0.8569905555555557
9907,2015-06-22,9,Jefferson,48245,4.066634999999998
9908,2015-06-23,1,Gregg,48183,3.3663345833333334
9909,2015-06-23,1001,Orange,48361,3.8715229166666663
9910,2015-06-23,1002,Tarrant,48439,4.520289166666667
9912,2015-06-23,1006,Hunt,48231,3.9910583333333336
9913,2015-06-23,101,Jefferson,48245,0.7417050000000002
9916,2015-06-23,102,Jefferson,48245,3.551635
9919,2015-06-23,1035,Harris,48201,13.945130416666666
9920,2015-06-23,1035,Jefferson,48245,2.7946658333333327
9921,2015-06-23,1038,Wilson,48493,2.0369591666666667
9923,2015-06-23,1044,Ellis,48139,-0.43609583333333335
9925,2015-06-23,1051,Navarro,48349,-0.5270229166666669
9926,2015-06-23,1053,Tarrant,48439,18.61094208333333
9928,2015-06-23,1067,Dallas,48113,5.286795416666666
9929,2015-06-23,1068,Travis,48453,33.00478833333333
9931,2015-06-23,1070,Karnes,48255,1.3710376608187136
9932,2015-06-23,1100,Orange,48361,3.113017916666667
9935,2015-06-23,2,Harrison,48203,3.7762845833333336
9936,2015-06-23,2003,Tarrant,48439,5.824917499999998
9937,2015-06-23,22,Jefferson,48245,0.6676470833333334
9941,2015-06-23,3009,Tarrant,48439,4.075946250000001
9943,2015-06-23,32,Bexar,48029,3.570541739130435
9944,2015-06-23,34,Denton,48121,5.838573027777778
9945,2015-06-23,37,El Paso,48141,2.2001968421052633
9946,2015-06-23,416,Harris,48201,12.096515217391303
9947,2015-06-23,44,El Paso,48141,12.510873638211383
9948,2015-06-23,47,Harris,48201,13.490815833333333
9949,2015-06-23,5,Kaufman,48257,1.6199220833333332
9950,2015-06-23,52,Bexar,48029,1.54675875
9951,2015-06-23,55,El Paso,48141,1.6760805882352943
9953,2015-06-23,56,Galveston,48167,2.462052352941176
9954,2015-06-23,59,Bexar,48029,1.8792758333333333
9955,2015-06-23,617,Harris,48201,6.481958749999999
9957,2015-06-23,628,Jefferson,48245,3.9227395833333336
9959,2015-06-23,7,Smith,48423,0.7951829166666669
9960,2015-06-23,75,Dallas,48113,4.086637083333333
9961,2015-06-23,75,Tarrant,48439,2.7471645833333334
9963,2015-06-23,803,Harris,48201,14.539866363636367
9964,2015-06-23,87,Dallas,48113,2.516355833333333
9965,2015-06-23,9,Jefferson,48245,8.440605416666667
9966,2015-06-24,1,Gregg,48183,4.153715416666667
9967,2015-06-24,1001,Orange,48361,4.814584166666667
9968,2015-06-24,1002,Tarrant,48439,3.0376570833333334
9970,2015-06-24,1006,Hunt,48231,4.2392683333333325
9971,2015-06-24,101,Jefferson,48245,1.5871820833333334
9974,2015-06-24,102,Jefferson,48245,4.989497083333335
9977,2015-06-24,1035,Harris,48201,32.22975
9978,2015-06-24,1035,Jefferson,48245,4.522287500000001
9979,2015-06-24,1038,Wilson,48493,3.6297991666666665
9981,2015-06-24,1044,Ellis,48139,-0.3617387500000001
9983,2015-06-24,1051,Navarro,48349,-0.13037291666666662
9984,2015-06-24,1053,Tarrant,48439,20.21056
9986,2015-06-24,1067,Dallas,48113,5.316600833333333
9987,2015-06-24,1068,Travis,48453,31.249457083333333
9989,2015-06-24,1070,Karnes,48255,2.757665
9990,2015-06-24,1100,Orange,48361,3.2915270833333334
9993,2015-06-24,2,Harrison,48203,3.754691666666667
9994,2015-06-24,2003,Tarrant,48439,5.823835416666668
9995,2015-06-24,22,Jefferson,48245,2.5810283333333337
9999,2015-06-24,3009,Tarrant,48439,4.93284375
10001,2015-06-24,32,Bexar,48029,3.6247825000000002
10002,2015-06-24,34,Denton,48121,9.522075928853754
10003,2015-06-24,37,El Paso,48141,3.979962083333333
10004,2015-06-24,416,Harris,48201,17.05032666666667
10005,2015-06-24,44,El Paso,48141,13.84995001344086
10006,2015-06-24,47,Harris,48201,14.405002083333333
10007,2015-06-24,5,Kaufman,48257,2.5929254166666666
10008,2015-06-24,52,Bexar,48029,1.852976086956522
10009,2015-06-24,55,El Paso,48141,7.085016842105263
10011,2015-06-24,56,Galveston,48167,3.57295125
10012,2015-06-24,59,Bexar,48029,2.4306779166666668
10013,2015-06-24,617,Harris,48201,8.490031250000001
10015,2015-06-24,628,Jefferson,48245,4.804654583333333
10017,2015-06-24,7,Smith,48423,1.0374991666666666
10018,2015-06-24,75,Dallas,48113,5.168675833333333
10019,2015-06-24,75,Tarrant,48439,2.270768095238095
10021,2015-06-24,803,Harris,48201,18.925971249999996
10022,2015-06-24,87,Dallas,48113,2.621318333333334
10023,2015-06-24,9,Jefferson,48245,8.332555238095239
10024,2015-06-25,1,Gregg,48183,2.0487416666666665
10025,2015-06-25,1001,Orange,48361,4.483795416666666
10026,2015-06-25,1002,Tarrant,48439,1.6625045833333334
10028,2015-06-25,1006,Hunt,48231,4.106587499999999
10029,2015-06-25,101,Jefferson,48245,0.34121583333333333
10032,2015-06-25,102,Jefferson,48245,2.4339366666666664
10035,2015-06-25,1035,Harris,48201,11.866760000000001
10036,2015-06-25,1035,Jefferson,48245,2.0996509090909092
10037,2015-06-25,1038,Wilson,48493,3.8496291666666673
10039,2015-06-25,1044,Ellis,48139,-0.0059633333333332095
10041,2015-06-25,1051,Navarro,48349,0.29013374999999986
10042,2015-06-25,1053,Tarrant,48439,17.301181666666665
10044,2015-06-25,1067,Dallas,48113,5.265858333333333
10045,2015-06-25,1068,Travis,48453,22.75921708333334
10047,2015-06-25,1070,Karnes,48255,3.2827460869565224
10048,2015-06-25,1100,Orange,48361,2.650866666666666
10051,2015-06-25,2,Harrison,48203,2.6262041666666667
10052,2015-06-25,2003,Tarrant,48439,4.341693333333333
10053,2015-06-25,22,Jefferson,48245,2.279651666666667
10057,2015-06-25,3009,Tarrant,48439,4.114050833333334
10059,2015-06-25,32,Bexar,48029,3.367387916666667
10060,2015-06-25,34,Denton,48121,3.8957393333333337
10061,2015-06-25,37,El Paso,48141,6.342466842105264
10062,2015-06-25,416,Harris,48201,12.33592791666667
10063,2015-06-25,44,El Paso,48141,13.168294166666666
10064,2015-06-25,47,Harris,48201,11.335459166666666
10065,2015-06-25,5,Kaufman,48257,2.081892916666667
10066,2015-06-25,52,Bexar,48029,2.500320833333333
10067,2015-06-25,55,El Paso,48141,10.847482916666667
10069,2015-06-25,56,Galveston,48167,3.05796375
10070,2015-06-25,59,Bexar,48029,4.342548749999999
10071,2015-06-25,617,Harris,48201,10.752568333333333
10073,2015-06-25,628,Jefferson,48245,5.544975833333332
10075,2015-06-25,7,Smith,48423,0.8617629166666667
10076,2015-06-25,75,Dallas,48113,4.506433333333334
10077,2015-06-25,75,Tarrant,48439,0.8606400000000003
10079,2015-06-25,803,Harris,48201,10.851069999999998
10080,2015-06-25,87,Dallas,48113,1.9866600000000008
10081,2015-06-25,9,Jefferson,48245,5.262490416666667
10082,2015-06-26,1,Gregg,48183,2.71013
10083,2015-06-26,1001,Orange,48361,5.22266625
10084,2015-06-26,1002,Tarrant,48439,2.85489625
10086,2015-06-26,1006,Hunt,48231,3.293850434782609
10087,2015-06-26,101,Jefferson,48245,-0.03534
10090,2015-06-26,102,Jefferson,48245,3.5228075
10093,2015-06-26,1035,Harris,48201,22.867193333333333
10094,2015-06-26,1035,Jefferson,48245,0.9240674999999999
10095,2015-06-26,1038,Wilson,48493,1.707295
10097,2015-06-26,1044,Ellis,48139,-0.5859241666666667
10099,2015-06-26,1051,Navarro,48349,-0.7996604166666665
10100,2015-06-26,1053,Tarrant,48439,14.510136666666668
10102,2015-06-26,1067,Dallas,48113,6.705662083333333
10103,2015-06-26,1068,Travis,48453,23.36509291666667
10105,2015-06-26,1070,Karnes,48255,1.4569225000000001
10106,2015-06-26,1100,Orange,48361,1.578934583333333
10109,2015-06-26,2,Harrison,48203,3.3675971428571425
10110,2015-06-26,2003,Tarrant,48439,4.375001666666668
10111,2015-06-26,22,Jefferson,48245,0.8439249999999999
10115,2015-06-26,3009,Tarrant,48439,3.295026666666667
10117,2015-06-26,32,Bexar,48029,3.680129583333333
10118,2015-06-26,34,Denton,48121,4.102264583333333
10119,2015-06-26,37,El Paso,48141,8.746925416666668
10120,2015-06-26,416,Harris,48201,7.056924583333332
10121,2015-06-26,44,El Paso,48141,18.585524166666666
10122,2015-06-26,47,Harris,48201,9.91554291666667
10123,2015-06-26,5,Kaufman,48257,1.5693466666666664
10124,2015-06-26,52,Bexar,48029,2.7001179166666662
10125,2015-06-26,55,El Paso,48141,13.831880416666667
10127,2015-06-26,56,Galveston,48167,3.246795454545455
10128,2015-06-26,59,Bexar,48029,2.0635624999999997
10129,2015-06-26,617,Harris,48201,7.229472499999999
10131,2015-06-26,628,Jefferson,48245,3.8401112499999996
10133,2015-06-26,7,Smith,48423,0.6919716666666668
10134,2015-06-26,75,Dallas,48113,4.093917500000001
10135,2015-06-26,75,Tarrant,48439,1.968707083333333
10137,2015-06-26,803,Harris,48201,8.511532083333334
10138,2015-06-26,87,Dallas,48113,2.0195704166666664
10139,2015-06-26,9,Jefferson,48245,3.2641712500000004
10140,2015-06-27,1001,Orange,48361,3.832855000000001
10141,2015-06-27,1002,Tarrant,48439,2.511025416666667
10143,2015-06-27,1006,Hunt,48231,1.6173245833333334
10144,2015-06-27,101,Jefferson,48245,0.06842416666666665
10147,2015-06-27,102,Jefferson,48245,1.936927083333333
10150,2015-06-27,1035,Harris,48201,11.731441250000003
10151,2015-06-27,1035,Jefferson,48245,0.41643125
10152,2015-06-27,1038,Wilson,48493,2.2996974999999997
10154,2015-06-27,1044,Ellis,48139,0.9136691666666665
10156,2015-06-27,1051,Navarro,48349,-0.28215499999999993
10157,2015-06-27,1053,Tarrant,48439,3.4622062500000004
10159,2015-06-27,1067,Dallas,48113,14.239944583333333
10160,2015-06-27,1068,Travis,48453,20.565734166666665
10162,2015-06-27,1070,Karnes,48255,1.6507741666666667
10163,2015-06-27,1100,Orange,48361,1.1599020833333333
10166,2015-06-27,2,Harrison,48203,1.6918820833333332
10167,2015-06-27,2003,Tarrant,48439,4.38908375
10168,2015-06-27,22,Jefferson,48245,0.9553841666666668
10172,2015-06-27,3009,Tarrant,48439,1.1863716666666666
10174,2015-06-27,32,Bexar,48029,3.874271666666667
10175,2015-06-27,34,Denton,48121,4.482614083333334
10176,2015-06-27,37,El Paso,48141,6.262395
10177,2015-06-27,416,Harris,48201,4.750389166666667
10178,2015-06-27,44,El Paso,48141,13.247049545454544
10179,2015-06-27,47,Harris,48201,4.042057499999999
10180,2015-06-27,5,Kaufman,48257,1.9848970833333328
10181,2015-06-27,52,Bexar,48029,1.7586399999999998
10182,2015-06-27,55,El Paso,48141,10.33668625
10184,2015-06-27,56,Galveston,48167,1.8917141666666673
10185,2015-06-27,59,Bexar,48029,1.8998095833333335
10186,2015-06-27,617,Harris,48201,6.415695416666667
10188,2015-06-27,628,Jefferson,48245,5.4018233333333345
10190,2015-06-27,7,Smith,48423,0.3780187500000002
10191,2015-06-27,75,Dallas,48113,4.33220625
10192,2015-06-27,75,Tarrant,48439,4.344767083333334
10194,2015-06-27,803,Harris,48201,7.0826908333333325
10195,2015-06-27,87,Dallas,48113,2.9001724999999996
10196,2015-06-27,9,Jefferson,48245,2.4595037500000005
10197,2015-06-28,1001,Orange,48361,3.3230890909090904
10198,2015-06-28,1002,Tarrant,48439,7.451846818181816
10200,2015-06-28,1006,Hunt,48231,4.135757272727273
10201,2015-06-28,101,Jefferson,48245,1.1087654545454546
10204,2015-06-28,102,Jefferson,48245,2.2286954545454547
10207,2015-06-28,1035,Harris,48201,4.627753181818182
10208,2015-06-28,1035,Jefferson,48245,0.8029645454545454
10209,2015-06-28,1038,Wilson,48493,2.274096363636364
10211,2015-06-28,1044,Ellis,48139,3.1243745
10213,2015-06-28,1051,Navarro,48349,-0.37711090909090916
10214,2015-06-28,1053,Tarrant,48439,13.026094545454544
10216,2015-06-28,1067,Dallas,48113,7.289865454545456
10217,2015-06-28,1068,Travis,48453,18.88255
10219,2015-06-28,1070,Karnes,48255,0.9729526315789474
10220,2015-06-28,1100,Orange,48361,0.9070600000000001
10223,2015-06-28,2,Harrison,48203,2.0903359090909093
10224,2015-06-28,2003,Tarrant,48439,7.670731363636363
10225,2015-06-28,22,Jefferson,48245,1.2271536363636362
10229,2015-06-28,3009,Tarrant,48439,2.6438372727272723
10231,2015-06-28,32,Bexar,48029,3.7337925
10232,2015-06-28,34,Denton,48121,6.108706778656127
10233,2015-06-28,37,El Paso,48141,4.877354999999999
10234,2015-06-28,416,Harris,48201,6.549335909090909
10235,2015-06-28,44,El Paso,48141,8.865282980972514
10236,2015-06-28,47,Harris,48201,4.526122727272728
10237,2015-06-28,5,Kaufman,48257,2.4689127272727274
10238,2015-06-28,52,Bexar,48029,0.846134
10239,2015-06-28,55,El Paso,48141,9.326147272727273
10241,2015-06-28,56,Galveston,48167,2.6686799999999997
10242,2015-06-28,59,Bexar,48029,1.8961972727272727
10243,2015-06-28,617,Harris,48201,6.789112727272728
10245,2015-06-28,628,Jefferson,48245,5.406805454545455
10247,2015-06-28,7,Smith,48423,1.07382
10248,2015-06-28,75,Dallas,48113,3.5201545454545453
10249,2015-06-28,75,Tarrant,48439,3.0229495454545456
10251,2015-06-28,803,Harris,48201,8.3404425
10252,2015-06-28,87,Dallas,48113,2.9915886363636375
10253,2015-06-28,9,Jefferson,48245,1.7069799999999997
10254,2015-06-29,1,Gregg,48183,4.5166275
10255,2015-06-29,1001,Orange,48361,4.093592500000001
10256,2015-06-29,1002,Tarrant,48439,1.8638062500000008
10258,2015-06-29,1006,Hunt,48231,3.8045704166666665
10259,2015-06-29,101,Jefferson,48245,0.16458625000000005
10262,2015-06-29,102,Jefferson,48245,4.076945
10265,2015-06-29,1035,Harris,48201,13.214455
10266,2015-06-29,1035,Jefferson,48245,0.7942316666666668
10267,2015-06-29,1038,Wilson,48493,1.3178558333333332
10269,2015-06-29,1044,Ellis,48139,3.9264333333333328
10271,2015-06-29,1051,Navarro,48349,-0.4332191666666666
10272,2015-06-29,1053,Tarrant,48439,14.880789999999998
10274,2015-06-29,1067,Dallas,48113,6.042997916666668
10275,2015-06-29,1068,Travis,48453,24.949171666666665
10277,2015-06-29,1070,Karnes,48255,2.5095625
10278,2015-06-29,1100,Orange,48361,2.5609925000000002
10281,2015-06-29,2,Harrison,48203,3.827044166666668
10282,2015-06-29,2003,Tarrant,48439,6.76835
10283,2015-06-29,22,Jefferson,48245,1.5034529166666668
10287,2015-06-29,3009,Tarrant,48439,3.2399125000000004
10289,2015-06-29,32,Bexar,48029,3.2778574999999996
10290,2015-06-29,34,Denton,48121,5.868038749999999
10291,2015-06-29,37,El Paso,48141,9.8904555
10292,2015-06-29,416,Harris,48201,8.870355
10293,2015-06-29,44,El Paso,48141,18.037610197368416
10294,2015-06-29,47,Harris,48201,7.672105909090909
10295,2015-06-29,5,Kaufman,48257,2.3047425
10296,2015-06-29,52,Bexar,48029,2.307731904761905
10297,2015-06-29,55,El Paso,48141,12.428294210526314
10299,2015-06-29,56,Galveston,48167,2.7302554166666666
10300,2015-06-29,59,Bexar,48029,1.6828325
10301,2015-06-29,617,Harris,48201,9.735781250000002
10303,2015-06-29,628,Jefferson,48245,3.9959579166666668
10305,2015-06-29,7,Smith,48423,1.5751241666666664
10306,2015-06-29,75,Dallas,48113,4.920949583333333
10307,2015-06-29,75,Tarrant,48439,-0.5836958333333329
10309,2015-06-29,803,Harris,48201,12.888092499999999
10310,2015-06-29,87,Dallas,48113,2.082340833333333
10311,2015-06-29,9,Jefferson,48245,3.062924166666667
10312,2015-06-30,1,Gregg,48183,4.05000625
10313,2015-06-30,1001,Orange,48361,7.0647899999999995
10314,2015-06-30,1002,Tarrant,48439,2.777592631578949
10316,2015-06-30,1006,Hunt,48231,2.4740637500000005
10317,2015-06-30,101,Jefferson,48245,0.6980725
10320,2015-06-30,102,Jefferson,48245,6.004357499999999
10323,2015-06-30,1035,Jefferson,48245,3.3643874999999994
10324,2015-06-30,1038,Wilson,48493,2.0994870833333334
10326,2015-06-30,1044,Ellis,48139,1.5738849999999998
10328,2015-06-30,1051,Navarro,48349,-0.8794341666666667
10329,2015-06-30,1053,Tarrant,48439,14.234734583333335
10331,2015-06-30,1067,Dallas,48113,5.13912
10332,2015-06-30,1068,Travis,48453,27.732288333333333
10334,2015-06-30,1070,Karnes,48255,4.037100833333334
10335,2015-06-30,1100,Orange,48361,3.375189166666666
10338,2015-06-30,2,Harrison,48203,2.659858333333333
10339,2015-06-30,2003,Tarrant,48439,5.278161666666667
10340,2015-06-30,22,Jefferson,48245,0.8693175000000001
10344,2015-06-30,3009,Tarrant,48439,2.572315
10346,2015-06-30,32,Bexar,48029,3.077991818181818
10347,2015-06-30,34,Denton,48121,4.243847027777779
10348,2015-06-30,37,El Paso,48141,11.891815000000001
10349,2015-06-30,416,Harris,48201,13.12918625
10350,2015-06-30,44,El Paso,48141,15.2879908974359
10351,2015-06-30,47,Harris,48201,13.338427916666665
10352,2015-06-30,5,Kaufman,48257,1.46971625
10353,2015-06-30,52,Bexar,48029,3.087732
10354,2015-06-30,55,El Paso,48141,4.738915
10356,2015-06-30,56,Galveston,48167,3.4224095833333346
10357,2015-06-30,59,Bexar,48029,2.057905416666667
10358,2015-06-30,617,Harris,48201,10.736424583333333
10360,2015-06-30,628,Jefferson,48245,4.93879875
10362,2015-06-30,7,Smith,48423,0.48466125000000004
10363,2015-06-30,75,Dallas,48113,3.721074583333332
10364,2015-06-30,75,Tarrant,48439,1.2732805263157894
10366,2015-06-30,803,Harris,48201,14.611321818181821
10367,2015-06-30,87,Dallas,48113,1.69529875
10368,2015-06-30,9,Jefferson,48245,6.413952083333333
10369,2015-07-01,1,Gregg,48183,4.892887083333335
10370,2015-07-01,1001,Orange,48361,4.328798333333332
10371,2015-07-01,1002,Tarrant,48439,0.9678883333333332
10373,2015-07-01,1006,Hunt,48231,2.0136208333333316
10374,2015-07-01,101,Jefferson,48245,0.5966920833333333
10377,2015-07-01,102,Jefferson,48245,4.021031666666668
10380,2015-07-01,1035,Harris,48201,36.120508
10381,2015-07-01,1035,Jefferson,48245,3.10300875
10382,2015-07-01,1038,Wilson,48493,3.055450833333334
10384,2015-07-01,1044,Ellis,48139,1.6208358333333335
10386,2015-07-01,1051,Navarro,48349,-0.75845875
10387,2015-07-01,1053,Tarrant,48439,12.352201249999998
10389,2015-07-01,1067,Dallas,48113,3.9881095833333333
10390,2015-07-01,1068,Travis,48453,23.503128750000002
10392,2015-07-01,1070,Karnes,48255,4.7696337500000014
10393,2015-07-01,1100,Orange,48361,4.599178333333334
10396,2015-07-01,2,Harrison,48203,2.6993629166666664
10397,2015-07-01,2003,Tarrant,48439,4.205680833333334
10398,2015-07-01,22,Jefferson,48245,1.3376083333333337
10402,2015-07-01,3009,Tarrant,48439,1.8827741666666664
10404,2015-07-01,34,Denton,48121,3.3654125
10405,2015-07-01,37,El Paso,48141,15.433628749999999
10406,2015-07-01,416,Harris,48201,27.030795000000005
10407,2015-07-01,44,El Paso,48141,23.234602907801417
10408,2015-07-01,47,Harris,48201,28.191324166666668
10409,2015-07-01,5,Kaufman,48257,1.8019645833333335
10410,2015-07-01,52,Bexar,48029,3.211273333333334
10411,2015-07-01,55,El Paso,48141,14.241815
10413,2015-07-01,56,Galveston,48167,4.6513791666666675
10414,2015-07-01,59,Bexar,48029,3.1660666666666666
10415,2015-07-01,617,Harris,48201,10.800207499999999
10417,2015-07-01,628,Jefferson,48245,6.679800416666668
10419,2015-07-01,7,Smith,48423,0.8690416666666666
10420,2015-07-01,75,Dallas,48113,2.494904166666667
10421,2015-07-01,75,Tarrant,48439,1.1848637499999997
10423,2015-07-01,803,Harris,48201,31.781789999999994
10424,2015-07-01,87,Dallas,48113,1.1762954166666666
10425,2015-07-01,9,Jefferson,48245,8.91330375
10426,2015-07-02,1,Gregg,48183,4.106251578947369
10427,2015-07-02,1001,Orange,48361,4.319321250000001
10428,2015-07-02,1002,Tarrant,48439,1.2634120833333333
10430,2015-07-02,1006,Hunt,48231,2.0208275
10431,2015-07-02,101,Jefferson,48245,1.2076604999999998
10434,2015-07-02,102,Jefferson,48245,1.958478333333333
10437,2015-07-02,1035,Harris,48201,24.388368333333332
10438,2015-07-02,1035,Jefferson,48245,2.57612875
10439,2015-07-02,1038,Wilson,48493,2.971944166666667
10441,2015-07-02,1044,Ellis,48139,1.5559654166666668
10443,2015-07-02,1051,Navarro,48349,-0.8896054166666664
10444,2015-07-02,1053,Tarrant,48439,12.606300054347827
10446,2015-07-02,1067,Dallas,48113,3.7645166666666663
10447,2015-07-02,1068,Travis,48453,25.985239999999997
10449,2015-07-02,1070,Karnes,48255,3.63596875
10450,2015-07-02,1100,Orange,48361,5.097884583333332
10453,2015-07-02,2,Harrison,48203,3.1566058333333333
10454,2015-07-02,2003,Tarrant,48439,3.7438037499999997
10455,2015-07-02,22,Jefferson,48245,0.7643583333333336
10459,2015-07-02,3009,Tarrant,48439,1.3342695833333336
10461,2015-07-02,32,Bexar,48029,2.07110125
10462,2015-07-02,34,Denton,48121,2.7393464583333333
10463,2015-07-02,37,El Paso,48141,11.62711458333333
10464,2015-07-02,416,Harris,48201,13.99574458333333
10465,2015-07-02,44,El Paso,48141,26.377573958333336
10466,2015-07-02,47,Harris,48201,16.461646249999994
10467,2015-07-02,5,Kaufman,48257,1.4778658333333334
10468,2015-07-02,52,Bexar,48029,2.4726266666666668
10469,2015-07-02,55,El Paso,48141,14.529978750000001
10471,2015-07-02,56,Galveston,48167,3.9611925
10472,2015-07-02,59,Bexar,48029,2.4379395833333337
10473,2015-07-02,617,Harris,48201,12.915252500000001
10475,2015-07-02,628,Jefferson,48245,4.831222916666667
10477,2015-07-02,7,Smith,48423,0.5096566666666666
10478,2015-07-02,75,Dallas,48113,2.0279395833333327
10479,2015-07-02,75,Tarrant,48439,1.9570499999999997
10481,2015-07-02,803,Harris,48201,18.41550333333333
10482,2015-07-02,87,Dallas,48113,2.085535
10483,2015-07-02,9,Jefferson,48245,5.8460029166666665
10484,2015-07-03,1,Gregg,48183,2.79011125
10485,2015-07-03,1001,Orange,48361,2.2076191666666665
10486,2015-07-03,1002,Tarrant,48439,1.8933554166666666
10488,2015-07-03,1006,Hunt,48231,3.0886424999999997
10489,2015-07-03,101,Jefferson,48245,1.0086945833333332
10492,2015-07-03,102,Jefferson,48245,1.2939512500000006
10495,2015-07-03,1035,Harris,48201,16.38489583333333
10496,2015-07-03,1035,Jefferson,48245,3.7241375000000003
10497,2015-07-03,1038,Wilson,48493,1.9290504166666664
10499,2015-07-03,1044,Ellis,48139,1.2215875
10501,2015-07-03,1051,Navarro,48349,-1.1829912499999997
10502,2015-07-03,1053,Tarrant,48439,11.444509583333334
10504,2015-07-03,1067,Dallas,48113,3.6903300000000003
10505,2015-07-03,1068,Travis,48453,21.00553
10507,2015-07-03,1070,Karnes,48255,1.4586508333333337
10508,2015-07-03,1100,Orange,48361,2.908089583333333
10511,2015-07-03,2,Harrison,48203,2.481297916666666
10512,2015-07-03,2003,Tarrant,48439,3.3688362499999998
10513,2015-07-03,22,Jefferson,48245,-0.01050291666666664
10517,2015-07-03,3009,Tarrant,48439,1.400921666666667
10519,2015-07-03,32,Bexar,48029,0.9525320833333334
10520,2015-07-03,34,Denton,48121,2.8517606250000003
10521,2015-07-03,37,El Paso,48141,3.0164075
10522,2015-07-03,416,Harris,48201,7.424361249999999
10523,2015-07-03,44,El Paso,48141,7.533002554347826
10524,2015-07-03,47,Harris,48201,7.485518750000001
10525,2015-07-03,5,Kaufman,48257,1.15222
10526,2015-07-03,52,Bexar,48029,0.7182004166666666
10527,2015-07-03,55,El Paso,48141,-1.2484137499999997
10529,2015-07-03,56,Galveston,48167,2.5055295454545456
10530,2015-07-03,59,Bexar,48029,1.3951199999999997
10531,2015-07-03,617,Harris,48201,6.079593333333333
10533,2015-07-03,628,Jefferson,48245,4.297456666666667
10535,2015-07-03,7,Smith,48423,0.5876704166666665
10536,2015-07-03,75,Dallas,48113,2.1460624999999998
10537,2015-07-03,75,Tarrant,48439,0.9354266666666669
10539,2015-07-03,803,Harris,48201,10.051119166666666
10540,2015-07-03,87,Dallas,48113,0.6477179166666667
10541,2015-07-03,9,Jefferson,48245,1.4963591666666667
10542,2015-07-04,1,Gregg,48183,2.3884716666666668
10543,2015-07-04,1001,Orange,48361,2.9517262499999997
10544,2015-07-04,1002,Tarrant,48439,1.2242616666666666
